numjobs,concurrency,iops_mean,iops_std,mb_mean,mb_std,lat_mean_us,lat_std_us
4,4,16175.516371666667,1593.57586641074,63.184895833333336,6.2249277634112605,246.96584033533333,24.8473050231616
16,16,27151.327243666667,49.699881105895344,106.0595703125,0.19418866121640452,587.6253264926667,1.086473241744781
2,2,11449.862782333334,133.685576558195,44.7255859375,0.5226598628308429,173.44722200333334,2.059867570154961
1,1,6370.298767666666,52.898030213534234,24.883463541666668,0.2065293087361325,155.80191422466666,1.2878885927179122
32,32,27255.543453666665,207.07978035530994,106.46647135416667,0.8090478970086593,1172.1095179386666,8.882862337976976
8,8,24750.463873333334,190.5453688357143,96.68098958333333,0.7446532932311214,321.689498631,2.4705581651294284
